audio_file,speaker,text,sentence_domain,age,gender,accent,variant
common_voice_nan-tw_32145924.wav,nan_tw_spk1,回檔（huê-tóng）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145925.wav,nan_tw_spk1,跗骨（hū-kut）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145926.wav,nan_tw_spk1,苧仔園坑（Tuē-á-hn̂g-khinn）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145927.wav,nan_tw_spk1,風較恬（hong khah tiām | huang khah tiām）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145928.wav,nan_tw_spk1,松山（Siông-san）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145929.wav,nan_tw_spk1,框箍（khong-khoo）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145930.wav,nan_tw_spk1,神經線絞無絚（sîn-king-suànn ká-bô-ân）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145931.wav,nan_tw_spk1,烏點格仔（oo-tiám-keh-á）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145932.wav,nan_tw_spk1,士林公館公園（Sū-lîm Kong-kuán Kong-hn̂g）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145933.wav,nan_tw_spk1,山水 （suann-tsuí）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145934.wav,nan_tw_spk1,魔獸爭霸（môo-siū-tsing-pà）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145935.wav,nan_tw_spk1,大雺 （tuā-bông）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145936.wav,nan_tw_spk1,老猴無粉頭（lāu-kâu bô hún-thâu）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145937.wav,nan_tw_spk1,八仙橋（Pat-sian-kiô）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145938.wav,nan_tw_spk1,倒手仔猴（tò-tshiú-á-kâu）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145939.wav,nan_tw_spk1,中央氣象局 （Tiong-ng-khì-siōng-kio̍k）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145940.wav,nan_tw_spk1,白醋（pe̍h-tshòo）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145941.wav,nan_tw_spk1,妄（bōng）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145942.wav,nan_tw_spk1,忝頭（thiám-thâu）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145943.wav,nan_tw_spk1,智慧型手機（tì-huī-hîng tshiú-ki）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145944.wav,nan_tw_spk1,飛來飛去的火金姑（pue-lâi-pue-khì ê hué-kim-koo）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145945.wav,nan_tw_spk1,細粒電火球仔（suè-lia̍p tiān-hué-kiû-á）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145946.wav,nan_tw_spk1,洪秀柱（Âng Siù-thiāu）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145947.wav,nan_tw_spk1,后山崎（Āu-suaⁿ-kiā）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145948.wav,nan_tw_spk1,斜角線（tshua̍h-kak-suànn）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145949.wav,nan_tw_spk1,蜘蛛膜（ti-tu-mo̍oh）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145950.wav,nan_tw_spk1,答應（tap-ìng）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145951.wav,nan_tw_spk1,斗南鎮（Táu-lâm-tìn）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145952.wav,nan_tw_spk1,大病院 （Tuā-pēnn-īnn）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145953.wav,nan_tw_spk1,少年人愛較有志氣咧（Siàu-liân-lâng ài khah ū tsì-khì--leh）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145954.wav,nan_tw_spk1,米粉羹（bí-hún kenn）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145955.wav,nan_tw_spk1,車擋脣（tshia-tòng-tûn）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145956.wav,nan_tw_spk1,櫻花鉤吻鮭（ing-hue kau-bún-kui）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145957.wav,nan_tw_spk1,膨風豆（phòng-hong-tāu）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145958.wav,nan_tw_spk1,魔法少女（Môo-huat Siàu-lú）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145959.wav,nan_tw_spk1,食飽未（tsia̍h-pá--buē | tsia̍h-pá--bē）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145960.wav,nan_tw_spk1,神廣（Sîn-kóng）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145961.wav,nan_tw_spk1,騎（gî | khî | khiâ）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145962.wav,nan_tw_spk1,天頂雲尾（thinn-tíng hûn-bué）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145963.wav,nan_tw_spk1,黃葉猫（n̂g-hio̍h-bâ）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145964.wav,nan_tw_spk1,星仔（tshenn-á）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145965.wav,nan_tw_spk1,礦物學（khòng-bu̍t-ha̍k）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145966.wav,nan_tw_spk1,好食的物件（hó-tsia̍h ê mi̍h-kiānn）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145967.wav,nan_tw_spk1,俄羅斯疊磚仔（Gô-lô-su-thiap-tsng-á）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145968.wav,nan_tw_spk1,仝款（kâng-khuán）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145969.wav,nan_tw_spk1,女使 （lú-sú）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145970.wav,nan_tw_spk1,石頭格仔（tsio̍h-thâukeh-á）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145976.wav,nan_tw_spk1,燒山（sio-suann）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145977.wav,nan_tw_spk1,紙屑仔（tsuá-sap-á）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145978.wav,nan_tw_spk1,湠生（thuànn-sing）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145979.wav,nan_tw_spk1,攑耙柫摃（gia̍h pê-put kòng）家己頭額（ka-kī thâu-hia̍h | ka-tī thâu-hia̍h）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145980.wav,nan_tw_spk1,畢業戶橂（pit-gia̍p-hōo-tīng）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145986.wav,nan_tw_spk1,袋鼠（tē-tshiú）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145987.wav,nan_tw_spk1,無合時機（bô-ha̍h sî-ki）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145988.wav,nan_tw_spk1,思維（su-î）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145989.wav,nan_tw_spk1,太空梭（thài-khong-so）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145990.wav,nan_tw_spk1,骨（kut）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145991.wav,nan_tw_spk1,拍煙腸（phah ian-tshiâng）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145992.wav,nan_tw_spk1,榮星花園公園（Îng-tshínn Hue-hn̂g Kong-hn̂g）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145993.wav,nan_tw_spk1,好空（hó-khang）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145994.wav,nan_tw_spk1,陽明交大陽明校區（Iông-bîng Kau-tāi Iông-bîng Hāu-khu）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32145995.wav,nan_tw_spk1,亡人節 （Bông-lâng-tseh | Bông-lâng-tsueh）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146001.wav,nan_tw_spk1,燈徛u（ting-khiā-u）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146002.wav,nan_tw_spk1,頭殼歹去（thâu-khak phái--khì | thâu-khak pháinn--khì）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146003.wav,nan_tw_spk1,中壢（Tiong-li̍k | Tiong-le̍k）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146004.wav,nan_tw_spk1,相關兩意（siang-kuan lióng-ì）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146005.wav,nan_tw_spk1,土地公擽跤底 （Thóo-tē-kong ngiau kha-té）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146006.wav,nan_tw_spk1,無線電字母的呼號（bô-suànn-tiān jī-bú ê hoo-hō）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146007.wav,nan_tw_spk1,悶悶慒慒（būn-būn tso-tso）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146008.wav,nan_tw_spk1,飄撇（phiau-phiat）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146009.wav,nan_tw_spk1,埋沒（bâi-bua̍t）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146010.wav,nan_tw_spk1,流感的檢驗結果攏是陰性（liû-kám ê kiám-giām kiat-kó lóng sī im-sìng）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146011.wav,nan_tw_spk1,伊蹛佇阮隔壁（I tuà tī guán keh-piah）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146012.wav,nan_tw_spk1,絞群（ká-kûn）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146018.wav,nan_tw_spk1,借殼上市（tsioh-khak tsiūnn-tshī）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146019.wav,nan_tw_spk1,花瓜仔（hue-kue-á）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146020.wav,nan_tw_spk1,犁園寮（Lê-hn̂g-liâu）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146021.wav,nan_tw_spk1,窒咧（that--leh）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146023.wav,nan_tw_spk1,熟士（si̍k-sū）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146048.wav,nan_tw_spk1,拍包（phah pau）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146049.wav,nan_tw_spk1,實字（si̍t-jī）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146050.wav,nan_tw_spk1,真真正正（tsin tsin tsiànn tsiànn）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146051.wav,nan_tw_spk1,譀鏡（hàm-kiànn）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146052.wav,nan_tw_spk1,無機化合物（bû-ki huà-ha̍p-bu̍t）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146058.wav,nan_tw_spk1,楔暗烏（sueh-àm-oo | seh-àm-oo）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146059.wav,nan_tw_spk1,府中（Hú-tiong）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146060.wav,nan_tw_spk1,零星股（lân-san-kóo）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146061.wav,nan_tw_spk1,石觀音（Tsio̍h-kuan-im）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146062.wav,nan_tw_spk1,心狂火熱（sim-kông-hué-jia̍t）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146073.wav,nan_tw_spk1,指甲刀仔（tsíng-kah-to-á）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146074.wav,nan_tw_spk1,聽你的腔口敢若是臺南人（Thiann lí ê khiunn-kháu kánn-ná sī Tâi-lâm-lâng）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146075.wav,nan_tw_spk1,所羅門（Sóo-lô-bûn）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146076.wav,nan_tw_spk1,干樂 （kan-lo̍k）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146078.wav,nan_tw_spk1,公車（kong-tshia）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146079.wav,nan_tw_spk1,羅東溪（Lô-tong-khe）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146080.wav,nan_tw_spk1,矮頓矮頓（é-tǹg-é-tǹg）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146081.wav,nan_tw_spk1,三月節 （sann-gue̍h tseh）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146082.wav,nan_tw_spk1,趨枋仔車（tshu-pang-á-tshia）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146088.wav,nan_tw_spk1,雲端（hûn-tuan）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146089.wav,nan_tw_spk1,雪文膏（sap-bûn-ko）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146090.wav,nan_tw_spk1,三三五五 （sam sam ngóo ngóo）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146091.wav,nan_tw_spk1,薰頭莫亂擲（hun-thâu mài luān tàn）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146092.wav,nan_tw_spk1,加答兒（ka-tap-jî）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146103.wav,nan_tw_spk1,父母用心來栽培（pē-bú iōng-sim lâi tsai-puê）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146104.wav,nan_tw_spk1,景美（Kíng-bí | Kéng-bí）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146105.wav,nan_tw_spk1,霧霧（bū-bū）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146106.wav,nan_tw_spk1,腹蓋筋力（pak-kuà-kin-la̍t）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146107.wav,nan_tw_spk1,糞埽話（pùn-sò uē）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146114.wav,nan_tw_spk1,宜蘭（Gî-lân）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146115.wav,nan_tw_spk1,三仙台 （Sam-sian-tâi）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146116.wav,nan_tw_spk1,一坵田 （tsi̍t khu tshân）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146117.wav,nan_tw_spk1,燒水機（sio-tsuí-ki）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146118.wav,nan_tw_spk1,土米仔 （thóo-bí-á）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146128.wav,nan_tw_spk1,犁頭山（Lê-thâu-suann）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146129.wav,nan_tw_spk1,大風大湧 （tuā-hong tuā-íng）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146130.wav,nan_tw_spk1,十五分內（Tsa̍p-gōo-hūn-lāi | Cha̍p-gō͘-hūn-lāi）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146131.wav,nan_tw_spk1,天主教堂（Thian-tsú Kàu-tn̂g | Thian-chú Kàu-tn̂g）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146132.wav,nan_tw_spk1,牲醴文（sing-lé-bûn）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146136.wav,nan_tw_spk1,礦車（khòng-tshia）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146137.wav,nan_tw_spk1,頭拄仔（tha̍h-tú-á）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146138.wav,nan_tw_spk1,悾歁（khong-khám）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146139.wav,nan_tw_spk1,挽草（bán-tsháu）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146140.wav,nan_tw_spk1,店仔口（Tiám-á-kháu）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146158.wav,nan_tw_spk1,新屋區（Sin-ok-khu）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146159.wav,nan_tw_spk1,淚腺（luī-suànn）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146160.wav,nan_tw_spk1,天公地道（thinn-kong-tē-tō）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146161.wav,nan_tw_spk1,焦花（ta-hue）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146162.wav,nan_tw_spk1,興網路症頭（hing bāng-lōo tsìng-thâu）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146172.wav,nan_tw_spk1,田墘（tshân-kînn）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146173.wav,nan_tw_spk1,獸人（siù-lâng）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146174.wav,nan_tw_spk1,虹彩（khīng-tshái）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146175.wav,nan_tw_spk1,井底水雞（tsénn-té tsuí-ke）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146176.wav,nan_tw_spk1,厚麶（kāu-thi）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146182.wav,nan_tw_spk1,蔡厝（Tshuà-tshù | Chhòa-chhù）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146183.wav,nan_tw_spk1,炊斗（tshe-táu | tshue-táu）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146184.wav,nan_tw_spk1,跋落枕（pua̍h-lo̍h-tsím）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146185.wav,nan_tw_spk1,烏雉（oo-thī）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146194.wav,nan_tw_spk1,冇蟳夯籠（phànn tsîm giâ láng）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146195.wav,nan_tw_spk1,輕鬆熊（Khin-sang-hîm）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146196.wav,nan_tw_spk1,做代誌嘛誠骨力（Tsò tāi-tsì mā tsiânn kut-la̍t）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146197.wav,nan_tw_spk1,著猴（tio̍h-kâu）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146198.wav,nan_tw_spk1,濾水鈷（lī-tsuí-kóo | lū-tsuí-kóo）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146203.wav,nan_tw_spk1,未拄好（buē-tú-hó | bē-tú-hó）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146213.wav,nan_tw_spk1,熱學（jia̍t-ha̍k）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146214.wav,nan_tw_spk1,揤落去（tshi̍h--lueh）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146215.wav,nan_tw_spk1,景興國中（Kíng-hing Kok-tiong | Kéng-heng Kok-tiong）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146216.wav,nan_tw_spk1,烏日國小（Oo-ji̍t-kok-sió）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146217.wav,nan_tw_spk1,東區（Tang-khu）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146233.wav,nan_tw_spk1,使性鳥（Sái-sìng-tsiáu）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146234.wav,nan_tw_spk1,屬託（sio̍k-thok）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146235.wav,nan_tw_spk1,不丹 （Put-tan）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146236.wav,nan_tw_spk1,壓迫感（ap-pik-kám）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146237.wav,nan_tw_spk1,只會當靠這來趁食過日,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146269.wav,nan_tw_spk1,究勘（kiù-khàm）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146270.wav,nan_tw_spk1,戮空（lak-khang）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146271.wav,nan_tw_spk1,新市橋（Sin-chhī-kiô）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146286.wav,nan_tw_spk1,過工空（kuè-kong-khang | kè-kong-khang）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146287.wav,nan_tw_spk1,水滾矣（Tsuí kún--ah）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146288.wav,nan_tw_spk1,中和橋（Tiong-hô-kiô）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146289.wav,nan_tw_spk1,喙甜心肝烏（tshuì-tinn sim-kuann oo）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146290.wav,nan_tw_spk1,查某囡仔人（tsa-bóo gín-á-lâng）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146295.wav,nan_tw_spk1,起路（khí-lōo）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146296.wav,nan_tw_spk1,躉納（tún-la̍p）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146297.wav,nan_tw_spk1,電動奕者（tiān-tōng ī-tsiá）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146298.wav,nan_tw_spk1,國立高雄大學（Kok-li̍p Ko-hiông Tāi-ha̍k）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146299.wav,nan_tw_spk1,和仁（Hô-jîn）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146309.wav,nan_tw_spk1,花瓜（hue-kue）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146310.wav,nan_tw_spk1,竇（tōo）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146311.wav,nan_tw_spk1,菝仔（pa̍t-á）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146312.wav,nan_tw_spk1,秦風（Tsîn-hong）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146313.wav,nan_tw_spk1,萬波（bān-pho）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146353.wav,nan_tw_spk1,英蘭（Ing-lân）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146355.wav,nan_tw_spk1,夢時代（Bāng-sî-tāi）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146356.wav,nan_tw_spk1,愣愣去（gāng-gāng-khì）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146357.wav,nan_tw_spk1,雙蓮國小（Siang-liân Kok-sió）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146358.wav,nan_tw_spk1,攏（láng）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146364.wav,nan_tw_spk1,流星群（liû-tshenn-kûn | liû-tshinn-kûn）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146365.wav,nan_tw_spk1,蔥仔鴨（Tshang-á-ah）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146366.wav,nan_tw_spk1,橐袋仔妖怪（lak-tē-á-iau-kuài）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146367.wav,nan_tw_spk1,袂落樓梯（bē lo̍h lâu-thui）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32146368.wav,nan_tw_spk1,高級衛生紙（ko-kip-uī-sing-tsuá）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32158809.wav,nan_tw_spk1,中興坑（Tiong-hing-khinn）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32158810.wav,nan_tw_spk1,獨立書店（to̍k-li̍p tsu-tiàm）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32158811.wav,nan_tw_spk1,東寧國（Tang-lîng-kok）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32158812.wav,nan_tw_spk1,塗豆塊仔（thôo-tāu-tè-á）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32158813.wav,nan_tw_spk1,濁口溪（Lô-kháu-khe）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32158824.wav,nan_tw_spk1,頓井（tùn-tsénn | tùn-tsínn）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32158825.wav,nan_tw_spk1,刺海馬（Tshiah-hái-bé）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32158826.wav,nan_tw_spk1,甘甜（kam-tinn）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32158827.wav,nan_tw_spk1,目睭黏著蜊仔肉（ba̍k-tsiu liâm-tio̍h lâ-á-bah）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32158828.wav,nan_tw_spk1,放nih捒（pàng-nih-sak）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163007.wav,nan_tw_spk1,"一下雷，天下響 （tsi̍t-ē luî, thian-hā hiáng）",,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163008.wav,nan_tw_spk1,戇猴擔石頭（gōng-kâu tann tsio̍h-thâu）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163009.wav,nan_tw_spk1,結拜（kiat-pài）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163010.wav,nan_tw_spk1,狗肉忌蔥（káu-bah kī tshang）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163011.wav,nan_tw_spk1,乏定著（ha̍t-tiānn-tio̍h）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163017.wav,nan_tw_spk1,鼓山（Kóo-san）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163018.wav,nan_tw_spk1,普篩（phóo-thai）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163019.wav,nan_tw_spk1,出師表（Tshut-su-piáu）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163020.wav,nan_tw_spk1,大坵園（Tuā-khu-hn̂g）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163021.wav,nan_tw_spk1,榖雨（kok-ú | kok-í）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163027.wav,nan_tw_spk1,生徒會（sing-tôo-huē）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163028.wav,nan_tw_spk1,公竹跤（Kong-ti̍k-kha | Kong-tek-kha）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163029.wav,nan_tw_spk1,看現場（khuànn hiān-tiûnn）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163030.wav,nan_tw_spk1,洗身軀精（sé-sin-khu-tsing）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163031.wav,nan_tw_spk1,零時政府（Lîng-sî-tsìng-hú）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163032.wav,nan_tw_spk1,柴橋（tshâ-kiô）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163033.wav,nan_tw_spk1,暗坑下（Àm-khenn-hā | Àm-kheⁿ-hā）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163034.wav,nan_tw_spk1,麥仔角（be̍h-á-kak）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163035.wav,nan_tw_spk1,走甲離褲跤（tsáu kah lī khóo-kha）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163036.wav,nan_tw_spk1,辛亥國小（Sin-hāi Kok-sió）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163042.wav,nan_tw_spk1,分蜢薛（pun meh-sih）,,thirties,male_masculine,台南腔,
common_voice_nan-tw_32163043.wav,nan_tw_spk1,偌爾（guā-nī）,,thirties,male_masculine,台南腔,
